taxi_id,passenger,start_time,end_time,start_latitude,start_longitude,end_latitude,end_longitude,distance
3,True,56384,57171,30.64524269104004,104.05901336669922,30.58346176147461,104.03280639648438,7.732524575561068
3,False,57236,58388,30.582242965698242,104.03233337402344,30.600624084472656,104.06442260742188,6.473652012465818
3,True,58448,59113,30.602245330810547,104.06363677978516,30.62495994567871,104.06757354736328,3.25702915426769
3,False,59179,59238,30.625062942504883,104.06988525390625,30.625225067138672,104.07472229003906,0.8955758854549571
3,True,59539,60513,30.628759384155273,104.07660675048828,30.65311050415039,104.08993530273438,5.620448452136428
3,False,60572,60572,30.652830123901367,104.08991241455078,30.652830123901367,104.08991241455078,0.4845036578418838
3,True,60632,62459,30.650693893432617,104.09432220458984,30.607515335083008,104.13279724121094,8.691225687895157
3,False,62521,68840,30.60611343383789,104.13140869140625,30.607471466064453,104.1360092163086,1.2078894479016895
3,True,68904,69266,30.610559463500977,104.13739013671875,30.627662658691406,104.13812255859375,2.8091806756833475
3,False,69327,69510,30.629404067993164,104.13842010498047,30.62921142578125,104.13883209228516,0.048571389372715386
3,True,69586,71041,30.62921142578125,104.13883209228516,30.70472526550293,104.0146255493164,18.121737157617158
3,False,71102,71526,30.704242706298828,104.01325988769531,30.70500946044922,104.01116943359375,0.8615913352788008
3,True,71584,72802,30.703632354736328,104.01077270507812,30.695104598999023,104.07369232177734,12.866585382677117
3,False,72862,72923,30.695138931274414,104.07368469238281,30.695777893066406,104.0730209350586,0.13198684708161978
3,True,72984,73527,30.695568084716797,104.07272338867188,30.6779727935791,104.0486068725586,4.602552611153799
3,False,73588,73588,30.675594329833984,104.05213165283203,30.675594329833984,104.05213165283203,0.768782856147372
3,True,73834,74683,30.66970443725586,104.05636596679688,30.667085647583008,104.10748291015625,5.704668982559062
3,False,74744,74744,30.667804718017578,104.10726928710938,30.667804718017578,104.10726928710938,0.20130829259473756
3,True,74805,74926,30.669496536254883,104.10650634765625,30.671863555908203,104.11019134521484,0.8187678595798578
3,False,74987,75047,30.67315673828125,104.11376190185547,30.672893524169922,104.11261749267578,0.358460178589001
3,True,75105,75652,30.67076873779297,104.11331939697266,30.64970588684082,104.11723327636719,2.7566725250179007
3,False,75713,75713,30.648839950561523,104.11688995361328,30.648839950561523,104.11688995361328,0.22916632131574563
3,True,75774,76078,30.64686393737793,104.1161880493164,30.643814086914062,104.0993881225586,2.5082422607178807
3,False,76139,76321,30.64330291748047,104.0980453491211,30.63875961303711,104.10657501220703,1.2416745635234965
3,True,76382,76807,30.63700294494629,104.10859680175781,30.642980575561523,104.13976287841797,3.789315933086094
3,False,76865,77108,30.64081382751465,104.13957977294922,30.630084991455078,104.13886260986328,2.0075839035489977
3,True,77169,78021,30.632753372192383,104.1408920288086,30.6318302154541,104.07623291015625,10.424931491363942
3,False,78091,78391,30.6297664642334,104.0762710571289,30.62968635559082,104.06713104248047,1.9493130934204084
3,True,78452,79056,30.63279151916504,104.0667953491211,30.66934585571289,104.05274963378906,4.809832093560044
3,False,79116,79116,30.669071197509766,104.05216217041016,30.669071197509766,104.05216217041016,0.22611767351855766
3,True,79177,80332,30.66936683654785,104.05449676513672,30.6742000579834,104.10513305664062,6.4802274399938575
3,False,80393,80393,30.672903060913086,104.10595703125,30.672903060913086,104.10595703125,0.3323923002956485
3,True,80463,80704,30.669923782348633,104.1063461303711,30.657320022583008,104.10964965820312,1.8092844251767832
3,False,80790,80907,30.65533447265625,104.11074829101562,30.652292251586914,104.1104736328125,0.9429124583090827
3,True,80970,81759,30.655315399169922,104.10527801513672,30.630962371826172,104.05036163330078,6.7042809352961985
3,False,81820,81820,30.630821228027344,104.05035400390625,30.630821228027344,104.05035400390625,0.2971216952711063
3,True,81885,83164,30.633270263671875,104.0516128540039,30.67860984802246,103.9754638671875,14.65912298119975
3,False,83232,84386,30.681142807006836,103.97550964355469,30.662527084350586,104.01607513427734,7.5833222672096765
3,True,84447,84569,30.65854835510254,104.01588439941406,30.651533126831055,104.00354766845703,2.1357427568608807
3,False,84655,86045,30.649694442749023,103.99661254882812,30.570402145385742,103.9574203491211,14.221928850282357
4,False,21658,28214,30.639694213867188,104.0164794921875,30.641368865966797,103.99272155761719,11.85217809461085
4,True,28233,29607,30.641515731811523,103.9930419921875,30.555702209472656,104.05060577392578,13.17673727295936
4,False,29623,29672,30.555723190307617,104.0514907836914,30.55609893798828,104.0550308227539,0.42134356425394326
4,True,29696,30897,30.555923461914062,104.05574798583984,30.626567840576172,104.07677459716797,11.60442419700843
4,False,30918,31258,30.626623153686523,104.07682800292969,30.629589080810547,104.07627868652344,1.1331646997680629
4,True,31279,31537,30.629396438598633,104.07636260986328,30.63370132446289,104.07491302490234,2.3741254844742326
4,False,31557,31585,30.633760452270508,104.07485961914062,30.633766174316406,104.07299041748047,0.20838561739455208
4,True,31609,32000,30.633710861206055,104.07270812988281,30.643489837646484,104.06239318847656,2.400233528769326
4,False,32015,32063,30.643495559692383,104.06238555908203,30.643831253051758,104.06256866455078,0.12112765903808159
4,True,32080,32397,30.64442253112793,104.0629653930664,30.640600204467773,104.0754623413086,1.5394027273195112
4,False,32420,32737,30.639856338500977,104.07566833496094,30.647571563720703,104.07860565185547,2.5091023833741493
4,True,32755,33460,30.648027420043945,104.07878875732422,30.609418869018555,104.0809555053711,5.914742242699576
4,False,33482,33679,30.609588623046875,104.08099365234375,30.61696434020996,104.07737731933594,1.3752894345084097
4,True,33699,34868,30.617603302001953,104.07734680175781,30.63876724243164,104.14248657226562,9.785341855391417
4,False,34885,37561,30.638769149780273,104.14250183105469,30.627538681030273,104.14334869384766,3.1669786827127844
4,True,37583,39498,30.624797821044922,104.14351654052734,30.5714054107666,103.95721435546875,24.384573945461977
4,False,39512,42570,30.571399688720703,103.95723724365234,30.570404052734375,103.9572525024414,4.375596767647343
4,True,42589,43461,30.57040786743164,103.95730590820312,30.61009407043457,103.96934509277344,8.177646406973466
4,False,43479,48959,30.610092163085938,103.96934509277344,30.569976806640625,103.95723724365234,10.392242784728493
4,True,48973,50717,30.570201873779297,103.95716857910156,30.622055053710938,104.09611511230469,18.374863757068056
4,False,50740,50790,30.621009826660156,104.09441375732422,30.620975494384766,104.0938720703125,0.11629147681798616
4,True,50807,51067,30.620939254760742,104.09322357177734,30.62405776977539,104.08036041259766,1.9753657066967574
4,False,51089,51490,30.623859405517578,104.07987976074219,30.62681770324707,104.07679748535156,0.6669639434058298
4,True,51507,52730,30.627334594726562,104.07667541503906,30.636552810668945,104.04315185546875,4.159290161625613
4,False,52746,52804,30.636545181274414,104.04315185546875,30.636499404907227,104.04312133789062,0.037769852610065796
4,True,52822,53911,30.63625717163086,104.04295349121094,30.605112075805664,104.08435821533203,7.92083239301021
4,False,53927,54079,30.6051025390625,104.0843505859375,30.60438346862793,104.0810317993164,0.4856890037884265
4,True,54094,54863,30.605026245117188,104.0809555053711,30.623172760009766,104.05944061279297,4.196530287010896
4,False,54885,56923,30.62325096130371,104.05899810791016,30.65439224243164,104.07088470458984,5.34623073476633
4,True,56947,58060,30.654117584228516,104.0711898803711,30.63637924194336,104.12556457519531,6.214866793438409
4,False,58080,60248,30.63631248474121,104.12586212158203,30.627153396606445,104.14366149902344,3.7704453601171446
4,True,60262,61504,30.627193450927734,104.14363861083984,30.654874801635742,104.08003234863281,9.357958240004061
4,False,61527,61566,30.654769897460938,104.0799789428711,30.65467643737793,104.07990264892578,0.041278301682374896
4,True,61585,62717,30.654802322387695,104.08016204833984,30.672992706298828,104.05755615234375,3.955331445887734
4,False,62759,63486,30.673437118530273,104.05667877197266,30.662151336669922,104.0363998413086,3.5898055571725447
4,True,63510,64499,30.6629695892334,104.03660583496094,30.6480712890625,104.08766174316406,6.077971238675452
4,False,64513,67726,30.647823333740234,104.088134765625,30.65360450744629,104.07928466796875,2.953491585903994
4,True,67750,68380,30.653642654418945,104.07926177978516,30.623512268066406,104.0770034790039,3.96514093769486
4,False,68425,69135,30.62397575378418,104.0768814086914,30.654735565185547,104.06686401367188,4.318469297234775
4,True,69155,70118,30.654720306396484,104.06753540039062,30.658857345581055,104.106201171875,4.971066112413355
4,False,70136,70435,30.65890884399414,104.10621643066406,30.661741256713867,104.09526062011719,1.4951853146397682
4,True,70460,70851,30.660980224609375,104.09469604492188,30.675264358520508,104.08966064453125,2.397612016472824
4,False,70873,71431,30.67538070678711,104.08980560302734,30.66327667236328,104.0834732055664,2.5716094183447034
4,True,71448,71758,30.662614822387695,104.08306121826172,30.65492820739746,104.07286834716797,1.9732062800946337
4,False,71778,72037,30.65462303161621,104.07276153564453,30.652210235595703,104.07452392578125,1.3106912922967608
4,True,72058,73723,30.652135848999023,104.07471466064453,30.674636840820312,103.95933532714844,13.043347512751057
4,False,73745,73804,30.674659729003906,103.95931243896484,30.67469024658203,103.95930480957031,0.09045713603705186
4,True,73825,74405,30.675439834594727,103.95956420898438,30.696537017822266,103.96805572509766,2.708002891821088
4,False,74428,74638,30.696622848510742,103.9681167602539,30.692293167114258,103.96499633789062,0.8809544026178322
4,True,74655,75597,30.691743850708008,103.96501159667969,30.675630569458008,103.99996948242188,5.917602621453538
4,False,75613,75702,30.675636291503906,104.0,30.675668716430664,104.00011444091797,0.06492655778147338
4,True,75722,76474,30.675233840942383,103.99990844726562,30.709341049194336,103.9925765991211,5.171133371755164
4,False,76491,76500,30.709535598754883,103.99231719970703,30.709524154663086,103.99217224121094,0.06524782363758157
4,True,76516,77188,30.709135055541992,103.99188232421875,30.668840408325195,103.97865295410156,5.230139473761742
4,False,77202,77283,30.668922424316406,103.97940826416016,30.670923233032227,103.97602844238281,0.5591475453096003
4,True,77298,77729,30.67116355895996,103.97654724121094,30.674606323242188,103.99943542480469,2.663852929854073
4,False,77752,77822,30.674760818481445,103.99943542480469,30.674978256225586,103.99872589111328,0.18610079621700304
4,True,77839,79032,30.674734115600586,103.9994125366211,30.646522521972656,104.05860137939453,7.608549645650741
4,False,79054,79224,30.64646339416504,104.0589599609375,30.648283004760742,104.06137084960938,0.39792185595147683
4,True,79242,80254,30.648775100708008,104.06170654296875,30.718334197998047,104.05696868896484,8.364116137983986
4,False,80269,81448,30.718320846557617,104.05696105957031,30.704181671142578,104.0125732421875,7.352520188028578
4,True,81463,82075,30.70391845703125,104.0116958618164,30.71363067626953,103.98736572265625,3.0574552024757766
4,False,82090,82791,30.713661193847656,103.98735809326172,30.681129455566406,103.97547912597656,5.257480112478395
4,True,82810,84674,30.682016372680664,103.9754638671875,30.693220138549805,104.0731430053711,12.18305852771094
4,False,84692,84992,30.691871643066406,104.0731201171875,30.686077117919922,104.06090545654297,1.9017052189660506
4,True,85008,85288,30.686071395874023,104.06000518798828,30.681608200073242,104.04444122314453,1.7146282053504605
5,False,21606,27276,30.710844039916992,104.09223937988281,30.720882415771484,104.0584945678711,4.789077539468851
5,True,27294,27897,30.72061538696289,104.0586166381836,30.69684410095215,104.06957244873047,3.692619582187752
5,False,27917,29567,30.696884155273438,104.06961822509766,30.707021713256836,104.07225036621094,3.015913506514716
5,True,29590,30124,30.706756591796875,104.0732421875,30.70526123046875,104.10365295410156,3.7958854919523137
5,False,30139,31406,30.705251693725586,104.1036605834961,30.70577049255371,104.10395050048828,0.21150579061531485
5,True,31428,32360,30.70562171936035,104.1035385131836,30.625276565551758,104.09751892089844,10.168673297692363
5,False,32381,32451,30.62529754638672,104.09749603271484,30.62630271911621,104.09722900390625,0.2049380357510949
5,True,32468,33322,30.626768112182617,104.09761810302734,30.63642120361328,104.0486068725586,6.762694613830142
5,False,33338,34098,30.63641357421875,104.04859924316406,30.643970489501953,104.04948425292969,5.186831044522812
5,True,34117,35531,30.64446258544922,104.0499496459961,30.57016944885254,103.95664978027344,17.900417089245437
5,False,35546,36839,30.570106506347656,103.95672607421875,30.58677864074707,104.03262329101562,10.412562969926427
5,True,36913,37053,30.586143493652344,104.03617858886719,30.57832908630371,104.03302764892578,0.9286345873948401
5,False,37075,37561,30.5783634185791,104.03309631347656,30.5861759185791,104.03216552734375,1.9832402744097557
5,True,37580,38572,30.586458206176758,104.03231048583984,30.589128494262695,104.00138854980469,6.016500597761166
5,False,38594,39040,30.590208053588867,104.0009994506836,30.611122131347656,104.00824737548828,2.687737682151469
5,True,39061,40603,30.61182975769043,104.00895690917969,30.54700469970703,104.05116271972656,13.739759267870085
5,False,40620,40956,30.547006607055664,104.05104064941406,30.556238174438477,104.056884765625,2.1324231530242783
5,True,40976,41597,30.55741310119629,104.0569076538086,30.58740997314453,104.06680297851562,4.42868612857918
5,False,41616,41815,30.587406158447266,104.0667953491211,30.594667434692383,104.06045532226562,1.9188544919511978
5,True,41841,42248,30.596601486206055,104.06045532226562,30.611042022705078,104.06462860107422,2.396253009616837
5,False,42263,42488,30.61128807067871,104.06459045410156,30.614173889160156,104.07197570800781,1.5481244197810462
5,True,42503,43429,30.613182067871094,104.07205200195312,30.577791213989258,103.95848083496094,13.609001073416488
5,False,43443,46927,30.577795028686523,103.9585189819336,30.570201873779297,103.95768737792969,3.0225761446179433
5,True,46949,48594,30.57010269165039,103.95755767822266,30.654184341430664,104.06553649902344,18.948677269159926
5,False,48611,48781,30.653972625732422,104.06622314453125,30.6492862701416,104.06165313720703,0.8752990421332949
5,True,48802,49696,30.64844512939453,104.06109619140625,30.619903564453125,104.04864501953125,3.9627977241665158
5,False,49711,49900,30.619901657104492,104.04865264892578,30.618526458740234,104.04437255859375,0.6908625243520373
5,True,49914,50455,30.618553161621094,104.04434967041016,30.647695541381836,104.05651092529297,3.9484554851052462
5,False,50478,50587,30.647703170776367,104.05650329589844,30.64885711669922,104.05751037597656,0.2726507956821799
5,True,50606,51598,30.649642944335938,104.05783081054688,30.670747756958008,104.01734924316406,5.52800658784102
5,False,51616,51685,30.670764923095703,104.01732635498047,30.6707763671875,104.01719665527344,0.0504909944117787
5,True,51704,52096,30.671112060546875,104.01715850830078,30.682369232177734,104.03018951416016,2.2630163996116526
5,False,52120,52180,30.682458877563477,104.02996826171875,30.683555603027344,104.02838134765625,0.2999855206849845
5,True,52198,54288,30.684066772460938,104.02747344970703,30.624889373779297,104.05760955810547,10.329209585689576
5,False,54312,54391,30.624889373779297,104.05760955810547,30.624881744384766,104.05765533447266,0.016443677407878887
5,True,54406,54748,30.62487030029297,104.0577163696289,30.614086151123047,104.06583404541016,2.1543788513590485
5,False,54764,55036,30.61406707763672,104.06584930419922,30.620695114135742,104.05641174316406,1.629479535728003
5,True,55051,55656,30.621152877807617,104.055419921875,30.655757904052734,104.0544204711914,4.616478786474015
5,False,55674,63151,30.655712127685547,104.05438995361328,30.652803421020508,104.06686401367188,5.293448503185845
5,True,63167,63929,30.652774810791016,104.06661987304688,30.595478057861328,104.06381225585938,8.196325618350423
5,False,63951,64241,30.595415115356445,104.06370544433594,30.603059768676758,104.06105041503906,1.518312504060808
5,True,64273,64659,30.603038787841797,104.0624008178711,30.587247848510742,104.0745849609375,2.752861682076389
5,False,64674,64929,30.587242126464844,104.07459259033203,30.589292526245117,104.07109069824219,0.9465290913364982
5,True,64948,65971,30.589157104492188,104.07106018066406,30.624004364013672,104.07682800292969,4.54855460266695
5,False,65985,66281,30.62407875061035,104.07679748535156,30.63648223876953,104.0832290649414,1.9377025628792737
5,True,66305,67152,30.635765075683594,104.08366394042969,30.615739822387695,104.07699584960938,4.2498899087635165
5,False,67166,67701,30.6157169342041,104.07701110839844,30.626142501831055,104.0670166015625,2.961496358425512
5,True,67723,68842,30.62710189819336,104.06694030761719,30.641429901123047,104.10784149169922,6.462082309388772
